transaction_id,transaction_datetime,register,line_item,upc,product_name,quantity,unit_price
12637,2024-08-18 18:27:23,4,2,040000073939,Bananas,2,0.59
12637,2024-08-18 18:27:23,4,3,040000147878,Bread,1,2.99
12637,2024-08-18 18:27:23,4,4,040000887268,Guacamole,1,5.99
12637,2024-08-18 18:27:23,4,5,040001330902,Milk,1,3.49
12637,2024-08-18 18:27:23,4,6,040001552719,Paper Towels,1,6.49
12637,2024-08-18 18:27:23,4,7,040001996353,Salsa,1,4.49
12638,2024-08-18 18:33:04,1,1,040001256963,Maple Syrup,2,6.99
12638,2024-08-18 18:33:04,1,2,040001478780,Pancake Mix,1,3.19
12638,2024-08-18 18:33:04,1,3,040001552719,Paper Towels,1,6.49
12638,2024-08-18 18:33:04,1,4,040002292109,Yogurt,1,1.29
12639,2024-08-18 18:39:32,9,1,040000147878,Bread,1,2.99
12639,2024-08-18 18:39:32,9,2,040000887268,Guacamole,1,5.99
12639,2024-08-18 18:39:32,9,3,040001996353,Salsa,1,4.49
12639,2024-08-18 18:39:32,9,4,040002218170,Tortilla Chips,1,3.99
12640,2024-08-18 18:45:36,7,1,040000073939,Bananas,1,0.59
12640,2024-08-18 18:45:36,7,2,040000147878,Bread,1,2.99
12640,2024-08-18 18:45:36,7,3,040000369695,Chicken Breast,2,7.99
12640,2024-08-18 18:45:36,7,4,040000665451,Frozen Pizza,1,5.99
12640,2024-08-18 18:45:36,7,5,040001330902,Milk,2,3.49
12641,2024-08-18 18:50:43,8,1,040001330902,Milk,3,3.49
12641,2024-08-18 18:50:43,8,2,040002144231,Tomatoes,1,2.99
12642,2024-08-18 19:24:21,1,1,040000073939,Bananas,1,0.59
12642,2024-08-18 19:24:21,1,2,040000147878,Bread,1,2.99
12642,2024-08-18 19:24:21,1,3,040000517573,Dish Soap,1,3.99
12642,2024-08-18 19:24:21,1,4,040000887268,Guacamole,1,5.99
12642,2024-08-18 19:24:21,1,5,040002070292,Soda,1,1.99
12642,2024-08-18 19:24:21,1,6,040002144231,Tomatoes,1,2.99
12642,2024-08-18 19:24:21,1,7,040002218170,Tortilla Chips,1,3.99
12643,2024-08-18 19:28:45,8,1,040000591512,Eggs,1,4.29
12643,2024-08-18 19:28:45,8,2,040001330902,Milk,1,3.49
12643,2024-08-18 19:28:45,8,3,040001922414,Rice,2,4.49
12644,2024-08-18 20:08:20,3,1,040000073939,Bananas,3,0.59
12644,2024-08-18 20:08:20,3,2,040001330902,Milk,3,3.49
12644,2024-08-18 20:08:20,3,3,040001996353,Salsa,1,4.49
12644,2024-08-18 20:08:20,3,4,040002070292,Soda,1,1.99
12644,2024-08-18 20:08:20,3,5,040002144231,Tomatoes,2,2.99
12644,2024-08-18 20:08:20,3,6,040002218170,Tortilla Chips,1,3.99
12645,2024-08-18 20:16:28,7,1,040000073939,Bananas,1,0.59
12645,2024-08-18 20:16:28,7,2,040000147878,Bread,1,2.99
12645,2024-08-18 20:16:28,7,3,040000591512,Eggs,1,4.29
12645,2024-08-18 20:16:28,7,4,040001996353,Salsa,1,4.49
12645,2024-08-18 20:16:28,7,5,040002070292,Soda,2,1.99
12645,2024-08-18 20:16:28,7,6,040002218170,Tortilla Chips,1,3.99
12646,2024-08-18 20:39:42,7,1,040000147878,Bread,1,2.99
12646,2024-08-18 20:39:42,7,2,040000295756,Carrots,1,1.49
12646,2024-08-18 20:39:42,7,3,040001183024,Lettuce,2,1.99
12646,2024-08-18 20:39:42,7,4,040001330902,Milk,1,3.49
12646,2024-08-18 20:39:42,7,5,040001996353,Salsa,1,4.49
12646,2024-08-18 20:39:42,7,6,040002218170,Tortilla Chips,1,3.99
12647,2024-08-18 21:20:06,6,1,040000073939,Bananas,1,0.59
12648,2024-08-19 07:09:28,10,1,040000000000,Apples,1,2.49
12648,2024-08-19 07:09:28,10,2,040000073939,Bananas,1,0.59
12648,2024-08-19 07:09:28,10,3,040001626658,Parmesan,2,5.49
12648,2024-08-19 07:09:28,10,4,040001700597,Pasta,1,1.79
12648,2024-08-19 07:09:28,10,5,040001774536,Pasta Sauce,1,3.29
12648,2024-08-19 07:09:28,10,6,040002144231,Tomatoes,3,2.99
12649,2024-08-19 07:33:11,3,1,040000073939,Bananas,1,0.59
12649,2024-08-19 07:33:11,3,2,040000147878,Bread,1,2.99
12649,2024-08-19 07:33:11,3,3,040000665451,Frozen Pizza,1,5.99
12649,2024-08-19 07:33:11,3,4,040001256963,Maple Syrup,1,6.99
12649,2024-08-19 07:33:11,3,5,040001478780,Pancake Mix,2,3.19
12650,2024-08-19 08:34:39,2,1,040000591512,Eggs,1,4.29
12650,2024-08-19 08:34:39,2,2,040000887268,Guacamole,1,5.99
12650,2024-08-19 08:34:39,2,3,040001183024,Lettuce,1,1.99
12650,2024-08-19 08:34:39,2,4,040001996353,Salsa,2,4.49
12650,2024-08-19 08:34:39,2,5,040002070292,Soda,2,1.99
12650,2024-08-19 08:34:39,2,6,040002218170,Tortilla Chips,2,3.99
12651,2024-08-19 09:01:02,4,1,040000147878,Bread,2,2.99
12651,2024-08-19 09:01:02,4,2,040001256963,Maple Syrup,1,6.99
12651,2024-08-19 09:01:02,4,3,040001404841,Onions,1,1.19
12651,2024-08-19 09:01:02,4,4,040001478780,Pancake Mix,1,3.19
12651,2024-08-19 09:01:02,4,5,040001552719,Paper Towels,2,6.49
12652,2024-08-19 09:47:21,8,1,040000073939,Bananas,1,0.59
12652,2024-08-19 09:47:21,8,2,040000147878,Bread,1,2.99
12652,2024-08-19 09:47:21,8,3,040000591512,Eggs,2,4.29
12652,2024-08-19 09:47:21,8,4,040001404841,Onions,1,1.19
12652,2024-08-19 09:47:21,8,5,040001996353,Salsa,3,4.49
12652,2024-08-19 09:47:21,8,6,040002218170,Tortilla Chips,2,3.99
12652,2024-08-19 09:47:21,8,7,040002292109,Yogurt,1,1.29
12653,2024-08-19 10:43:10,2,1,040000147878,Bread,1,2.99
12653,2024-08-19 10:43:10,2,2,040001256963,Maple Syrup,2,6.99
12653,2024-08-19 10:43:10,2,3,040001478780,Pancake Mix,1,3.19
12654,2024-08-19 10:47:53,6,1,040000073939,Bananas,1,0.59
12654,2024-08-19 10:47:53,6,2,040000147878,Bread,1,2.99
12654,2024-08-19 10:47:53,6,3,040000369695,Chicken Breast,1,7.99
12654,2024-08-19 10:47:53,6,4,040000591512,Eggs,1,4.29
12654,2024-08-19 10:47:53,6,5,040001330902,Milk,2,3.49
12655,2024-08-19 11:02:09,5,1,040000147878,Bread,2,2.99
12655,2024-08-19 11:02:09,5,2,040001256963,Maple Syrup,2,6.99
12655,2024-08-19 11:02:09,5,3,040001330902,Milk,1,3.49
12655,2024-08-19 11:02:09,5,4,040001478780,Pancake Mix,1,3.19
12656,2024-08-19 11:13:26,9,1,040000073939,Bananas,1,0.59
12657,2024-08-19 11:18:17,8,1,040001922414,Rice,1,4.49
12657,2024-08-19 11:18:17,8,2,040002292109,Yogurt,1,1.29
12658,2024-08-19 11:36:12,2,1,040000073939,Bananas,3,0.59
12658,2024-08-19 11:36:12,2,2,040000147878,Bread,2,2.99
12658,2024-08-19 11:36:12,2,3,040000443634,Coffee Creamer,2,3.79
12658,2024-08-19 11:36:12,2,4,040000813329,Ground Coffee,1,8.99
12658,2024-08-19 11:36:12,2,5,040001330902,Milk,1,3.49
12659,2024-08-19 11:37:39,6,1,040000073939,Bananas,2,0.59
12659,2024-08-19 11:37:39,6,2,040000147878,Bread,1,2.99
12659,2024-08-19 11:37:39,6,3,040000591512,Eggs,1,4.29
12659,2024-08-19 11:37:39,6,4,040000887268,Guacamole,1,5.99
12659,2024-08-19 11:37:39,6,5,040001922414,Rice,1,4.49
12659,2024-08-19 11:37:39,6,6,040001996353,Salsa,1,4.49
12659,2024-08-19 11:37:39,6,7,040002070292,Soda,1,1.99
12659,2024-08-19 11:37:39,6,8,040002218170,Tortilla Chips,1,3.99
12660,2024-08-19 11:57:51,7,1,040000147878,Bread,1,2.99
12660,2024-08-19 11:57:51,7,2,040000591512,Eggs,2,4.29
12660,2024-08-19 11:57:51,7,3,040001330902,Milk,1,3.49
12660,2024-08-19 11:57:51,7,4,040001996353,Salsa,2,4.49
12660,2024-08-19 11:57:51,7,5,040002144231,Tomatoes,1,2.99
12660,2024-08-19 11:57:51,7,6,040002292109,Yogurt,1,1.29
12661,2024-08-19 12:03:54,7,1,040000073939,Bananas,1,0.59
12661,2024-08-19 12:03:54,7,2,040000443634,Coffee Creamer,2,3.79
12661,2024-08-19 12:03:54,7,3,040000591512,Eggs,1,4.29
12661,2024-08-19 12:03:54,7,4,040000813329,Ground Coffee,1,8.99
12662,2024-08-19 12:05:23,3,1,040000073939,Bananas,1,0.59
12662,2024-08-19 12:05:23,3,2,040001035146,Jelly,2,3.49
12662,2024-08-19 12:05:23,3,3,040001848475,Peanut Butter,1,4.99
12662,2024-08-19 12:05:23,3,4,040002144231,Tomatoes,3,2.99
12663,2024-08-19 12:10:29,9,1,040000443634,Coffee Creamer,3,3.79
12663,2024-08-19 12:10:29,9,2,040001330902,Milk,1,3.49
12664,2024-08-19 12:12:32,1,1,040000073939,Bananas,1,0.59
12664,2024-08-19 12:12:32,1,2,040000961207,Ice Cream,2,4.99
12664,2024-08-19 12:12:32,1,3,040001183024,Lettuce,1,1.99
12664,2024-08-19 12:12:32,1,4,040001330902,Milk,1,3.49
12664,2024-08-19 12:12:32,1,5,040002218170,Tortilla Chips,2,3.99
12665,2024-08-19 12:53:39,2,1,040000073939,Bananas,1,0.59
12665,2024-08-19 12:53:39,2,2,040000887268,Guacamole,3,5.99
12665,2024-08-19 12:53:39,2,3,040000961207,Ice Cream,1,4.99
12665,2024-08-19 12:53:39,2,4,040002144231,Tomatoes,2,2.99
12665,2024-08-19 12:53:39,2,5,040002218170,Tortilla Chips,3,3.99
12666,2024-08-19 13:34:46,4,1,040001183024,Lettuce,2,1.99
12667,2024-08-19 13:39:55,7,1,040000073939,Bananas,1,0.59
12667,2024-08-19 13:39:55,7,2,040000147878,Bread,1,2.99
12667,2024-08-19 13:39:55,7,3,040000369695,Chicken Breast,3,7.99
12667,2024-08-19 13:39:55,7,4,040000517573,Dish Soap,1,3.99
12667,2024-08-19 13:39:55,7,5,040001035146,Jelly,2,3.49
12667,2024-08-19 13:39:55,7,6,040001848475,Peanut Butter,1,4.99
12668,2024-08-19 13:43:30,4,1,040000073939,Bananas,1,0.59
12668,2024-08-19 13:43:30,4,2,040000147878,Bread,1,2.99
12668,2024-08-19 13:43:30,4,3,040000591512,Eggs,2,4.29
12668,2024-08-19 13:43:30,4,4,040000887268,Guacamole,1,5.99
12668,2024-08-19 13:43:30,4,5,040001996353,Salsa,1,4.49
12668,2024-08-19 13:43:30,4,6,040002218170,Tortilla Chips,1,3.99
12669,2024-08-19 13:57:34,2,1,040000000000,Apples,1,2.49
12669,2024-08-19 13:57:34,2,2,040001035146,Jelly,1,3.49
12669,2024-08-19 13:57:34,2,3,040001330902,Milk,1,3.49
12669,2024-08-19 13:57:34,2,4,040001848475,Peanut Butter,3,4.99
12669,2024-08-19 13:57:34,2,5,040002292109,Yogurt,1,1.29
12670,2024-08-19 14:08:07,3,1,040000443634,Coffee Creamer,1,3.79
12670,2024-08-19 14:08:07,3,2,040000591512,Eggs,1,4.29
12670,2024-08-19 14:08:07,3,3,040000813329,Ground Coffee,2,8.99
12670,2024-08-19 14:08:07,3,4,040002292109,Yogurt,2,1.29
12671,2024-08-19 14:10:00,6,1,040000443634,Coffee Creamer,1,3.79
12671,2024-08-19 14:10:00,6,2,040000813329,Ground Coffee,2,8.99
12671,2024-08-19 14:10:00,6,3,040002292109,Yogurt,1,1.29
12672,2024-08-19 14:20:56,10,1,040000073939,Bananas,2,0.59
12672,2024-08-19 14:20:56,10,2,040000147878,Bread,1,2.99
12672,2024-08-19 14:20:56,10,3,040001626658,Parmesan,1,5.49
12672,2024-08-19 14:20:56,10,4,040001700597,Pasta,1,1.79
12672,2024-08-19 14:20:56,10,5,040001774536,Pasta Sauce,1,3.29
12673,2024-08-19 15:13:40,2,1,040000147878,Bread,1,2.99
12673,2024-08-19 15:13:40,2,2,040000887268,Guacamole,1,5.99
12673,2024-08-19 15:13:40,2,3,040001330902,Milk,2,3.49
12674,2024-08-19 15:28:46,2,1,040000221817,Burger Buns,1,2.49
12674,2024-08-19 15:28:46,2,2,040000591512,Eggs,1,4.29
12674,2024-08-19 15:28:46,2,3,040000739390,Ground Beef,2,6.49
12674,2024-08-19 15:28:46,2,4,040002144231,Tomatoes,3,2.99
12674,2024-08-19 15:28:46,2,5,040002292109,Yogurt,1,1.29
12675,2024-08-19 16:02:55,5,1,040000073939,Bananas,1,0.59
12675,2024-08-19 16:02:55,5,2,040002292109,Yogurt,2,1.29
12676,2024-08-19 16:25:39,2,1,040000147878,Bread,1,2.99
12676,2024-08-19 16:25:39,2,2,040000295756,Carrots,1,1.49
12676,2024-08-19 16:25:39,2,3,040000369695,Chicken Breast,1,7.99
12676,2024-08-19 16:25:39,2,4,040001330902,Milk,1,3.49
12677,2024-08-19 16:30:31,4,1,040000073939,Bananas,1,0.59
12677,2024-08-19 16:30:31,4,2,040000591512,Eggs,3,4.29
12678,2024-08-19 17:14:00,2,1,040001330902,Milk,1,3.49
12678,2024-08-19 17:14:00,2,2,040001996353,Salsa,1,4.49
12678,2024-08-19 17:14:00,2,3,040002070292,Soda,1,1.99
12678,2024-08-19 17:14:00,2,4,040002218170,Tortilla Chips,1,3.99
12679,2024-08-19 17:14:26,4,1,040000073939,Bananas,2,0.59
12679,2024-08-19 17:14:26,4,2,040000147878,Bread,1,2.99
12679,2024-08-19 17:14:26,4,3,040000221817,Burger Buns,2,2.49
12679,2024-08-19 17:14:26,4,4,040000739390,Ground Beef,3,6.49
12679,2024-08-19 17:14:26,4,5,040001109085,Ketchup,3,2.99
12679,2024-08-19 17:14:26,4,6,040001330902,Milk,1,3.49
12680,2024-08-19 17:26:49,6,1,040000073939,Bananas,2,0.59
12680,2024-08-19 17:26:49,6,2,040000295756,Carrots,1,1.49
12680,2024-08-19 17:26:49,6,3,040001330902,Milk,1,3.49
12680,2024-08-19 17:26:49,6,4,040001404841,Onions,2,1.19
12681,2024-08-19 17:31:01,7,1,040000443634,Coffee Creamer,1,3.79
12682,2024-08-19 17:36:14,2,1,040000073939,Bananas,1,0.59
12682,2024-08-19 17:36:14,2,2,040001183024,Lettuce,2,1.99
12683,2024-08-19 17:46:48,3,1,040000073939,Bananas,1,0.59
12683,2024-08-19 17:46:48,3,2,040000221817,Burger Buns,1,2.49
12683,2024-08-19 17:46:48,3,3,040000739390,Ground Beef,1,6.49
12683,2024-08-19 17:46:48,3,4,040001109085,Ketchup,1,2.99
12683,2024-08-19 17:46:48,3,5,040002292109,Yogurt,1,1.29
12684,2024-08-19 17:48:55,2,1,040000887268,Guacamole,1,5.99
12684,2024-08-19 17:48:55,2,2,040001330902,Milk,1,3.49
12684,2024-08-19 17:48:55,2,3,040001996353,Salsa,1,4.49
12684,2024-08-19 17:48:55,2,4,040002218170,Tortilla Chips,3,3.99
12685,2024-08-19 17:59:30,4,1,040000147878,Bread,1,2.99
12685,2024-08-19 17:59:30,4,2,040000517573,Dish Soap,1,3.99
12685,2024-08-19 17:59:30,4,3,040001330902,Milk,3,3.49
12685,2024-08-19 17:59:30,4,4,040002292109,Yogurt,2,1.29
12686,2024-08-19 18:02:46,7,1,040000073939,Bananas,2,0.59
12686,2024-08-19 18:02:46,7,2,040000147878,Bread,1,2.99
12686,2024-08-19 18:02:46,7,3,040000591512,Eggs,2,4.29
12686,2024-08-19 18:02:46,7,4,040001996353,Salsa,1,4.49
12686,2024-08-19 18:02:46,7,5,040002218170,Tortilla Chips,2,3.99
12687,2024-08-19 18:21:01,10,1,040000591512,Eggs,1,4.29
12687,2024-08-19 18:21:01,10,2,040000665451,Frozen Pizza,1,5.99
12687,2024-08-19 18:21:01,10,3,040000961207,Ice Cream,1,4.99
12687,2024-08-19 18:21:01,10,4,040001330902,Milk,1,3.49
12688,2024-08-19 18:44:26,5,1,040000739390,Ground Beef,1,6.49
12688,2024-08-19 18:44:26,5,2,040002292109,Yogurt,1,1.29
12689,2024-08-19 18:45:22,9,1,040000887268,Guacamole,2,5.99
12689,2024-08-19 18:45:22,9,2,040001330902,Milk,1,3.49
12689,2024-08-19 18:45:22,9,3,040001996353,Salsa,1,4.49
12689,2024-08-19 18:45:22,9,4,040002070292,Soda,1,1.99
12689,2024-08-19 18:45:22,9,5,040002218170,Tortilla Chips,1,3.99
12690,2024-08-19 18:57:37,8,1,040000591512,Eggs,1,4.29
12690,2024-08-19 18:57:37,8,2,040001700597,Pasta,2,1.79
12690,2024-08-19 18:57:37,8,3,040001774536,Pasta Sauce,2,3.29
12691,2024-08-19 19:32:09,9,1,040000073939,Bananas,2,0.59
12691,2024-08-19 19:32:09,9,2,040000369695,Chicken Breast,2,7.99
12691,2024-08-19 19:32:09,9,3,040000961207,Ice Cream,2,4.99
12691,2024-08-19 19:32:09,9,4,040001330902,Milk,1,3.49
12692,2024-08-19 20:09:21,1,1,040000073939,Bananas,3,0.59
12692,2024-08-19 20:09:21,1,2,040001478780,Pancake Mix,1,3.19
12692,2024-08-19 20:09:21,1,3,040001552719,Paper Towels,2,6.49
12692,2024-08-19 20:09:21,1,4,040002292109,Yogurt,1,1.29
12693,2024-08-19 20:11:51,1,1,040000369695,Chicken Breast,3,7.99
12693,2024-08-19 20:11:51,1,2,040001330902,Milk,1,3.49
12693,2024-08-19 20:11:51,1,3,040001626658,Parmesan,3,5.49
12693,2024-08-19 20:11:51,1,4,040001700597,Pasta,3,1.79
12693,2024-08-19 20:11:51,1,5,040001774536,Pasta Sauce,1,3.29
12693,2024-08-19 20:11:51,1,6,040002292109,Yogurt,1,1.29
12694,2024-08-19 20:47:45,10,1,040000073939,Bananas,1,0.59
12694,2024-08-19 20:47:45,10,2,040000147878,Bread,1,2.99
12694,2024-08-19 20:47:45,10,3,040001330902,Milk,1,3.49
12694,2024-08-19 20:47:45,10,4,040001552719,Paper Towels,1,6.49
12695,2024-08-19 21:04:57,1,1,040000000000,Apples,1,2.49
12695,2024-08-19 21:04:57,1,2,040000073939,Bananas,1,0.59
12695,2024-08-19 21:04:57,1,3,040000295756,Carrots,1,1.49
12695,2024-08-19 21:04:57,1,4,040000591512,Eggs,1,4.29
12695,2024-08-19 21:04:57,1,5,040001330902,Milk,1,3.49
12695,2024-08-19 21:04:57,1,6,040001996353,Salsa,1,4.49
12695,2024-08-19 21:04:57,1,7,040002218170,Tortilla Chips,1,3.99
12696,2024-08-20 07:53:11,2,1,040000591512,Eggs,1,4.29
12696,2024-08-20 07:53:11,2,2,040001330902,Milk,2,3.49
12696,2024-08-20 07:53:11,2,3,040001996353,Salsa,2,4.49
12696,2024-08-20 07:53:11,2,4,040002070292,Soda,2,1.99
12696,2024-08-20 07:53:11,2,5,040002218170,Tortilla Chips,1,3.99
12697,2024-08-20 08:33:13,8,1,040000073939,Bananas,1,0.59
12697,2024-08-20 08:33:13,8,2,040001183024,Lettuce,2,1.99
12698,2024-08-20 08:41:54,6,1,040000147878,Bread,1,2.99
12698,2024-08-20 08:41:54,6,2,040001700597,Pasta,1,1.79
12698,2024-08-20 08:41:54,6,3,040001774536,Pasta Sauce,3,3.29
12699,2024-08-20 08:52:47,3,1,040000073939,Bananas,3,0.59
12699,2024-08-20 08:52:47,3,2,040000147878,Bread,1,2.99
12699,2024-08-20 08:52:47,3,3,040000961207,Ice Cream,1,4.99
12699,2024-08-20 08:52:47,3,4,040001996353,Salsa,1,4.49
12699,2024-08-20 08:52:47,3,5,040002218170,Tortilla Chips,1,3.99
12699,2024-08-20 08:52:47,3,6,040002292109,Yogurt,1,1.29
12700,2024-08-20 09:33:08,1,1,040000073939,Bananas,3,0.59
12700,2024-08-20 09:33:08,1,2,040000147878,Bread,1,2.99
12700,2024-08-20 09:33:08,1,3,040000443634,Coffee Creamer,1,3.79
12700,2024-08-20 09:33:08,1,4,040000591512,Eggs,1,4.29
12700,2024-08-20 09:33:08,1,5,040000813329,Ground Coffee,3,8.99
12700,2024-08-20 09:33:08,1,6,040001330902,Milk,2,3.49
12700,2024-08-20 09:33:08,1,7,040001922414,Rice,1,4.49
12700,2024-08-20 09:33:08,1,8,040002292109,Yogurt,1,1.29
12701,2024-08-20 09:43:54,3,1,040000591512,Eggs,1,4.29
12702,2024-08-20 09:45:55,9,1,040000073939,Bananas,1,0.59
12702,2024-08-20 09:45:55,9,2,040001922414,Rice,1,4.49
12702,2024-08-20 09:45:55,9,3,040002070292,Soda,3,1.99
12702,2024-08-20 09:45:55,9,4,040002218170,Tortilla Chips,1,3.99
12703,2024-08-20 10:09:47,9,1,040000073939,Bananas,1,0.59
12703,2024-08-20 10:09:47,9,2,040000147878,Bread,1,2.99
12704,2024-08-20 10:12:51,9,1,040000073939,Bananas,1,0.59
12704,2024-08-20 10:12:51,9,2,040000295756,Carrots,1,1.49
12704,2024-08-20 10:12:51,9,3,040001552719,Paper Towels,2,6.49
12705,2024-08-20 10:20:01,1,1,040000073939,Bananas,1,0.59
12705,2024-08-20 10:20:01,1,2,040000887268,Guacamole,1,5.99
12705,2024-08-20 10:20:01,1,3,040001996353,Salsa,1,4.49
12705,2024-08-20 10:20:01,1,4,040002218170,Tortilla Chips,1,3.99
12706,2024-08-20 10:25:39,2,1,040000073939,Bananas,1,0.59
12706,2024-08-20 10:25:39,2,2,040000147878,Bread,1,2.99
12706,2024-08-20 10:25:39,2,3,040001330902,Milk,1,3.49
12706,2024-08-20 10:25:39,2,4,040001552719,Paper Towels,1,6.49
12706,2024-08-20 10:25:39,2,5,040002144231,Tomatoes,2,2.99
12707,2024-08-20 10:32:06,6,1,040000000000,Apples,1,2.49
12707,2024-08-20 10:32:06,6,2,040000073939,Bananas,1,0.59
12707,2024-08-20 10:32:06,6,3,040001256963,Maple Syrup,1,6.99
12707,2024-08-20 10:32:06,6,4,040001330902,Milk,1,3.49
12707,2024-08-20 10:32:06,6,5,040001478780,Pancake Mix,1,3.19
12707,2024-08-20 10:32:06,6,6,040001922414,Rice,1,4.49
12708,2024-08-20 11:09:18,3,1,040000073939,Bananas,1,0.59
12708,2024-08-20 11:09:18,3,2,040000221817,Burger Buns,1,2.49
12708,2024-08-20 11:09:18,3,3,040000739390,Ground Beef,1,6.49
12708,2024-08-20 11:09:18,3,4,040001183024,Lettuce,1,1.99
12709,2024-08-20 11:22:16,3,1,040000073939,Bananas,1,0.59
12709,2024-08-20 11:22:16,3,2,040001035146,Jelly,1,3.49
12709,2024-08-20 11:22:16,3,3,040001183024,Lettuce,2,1.99
12709,2024-08-20 11:22:16,3,4,040001848475,Peanut Butter,3,4.99
12709,2024-08-20 11:22:16,3,5,040002292109,Yogurt,2,1.29
12710,2024-08-20 11:29:23,8,1,040000073939,Bananas,1,0.59
12710,2024-08-20 11:29:23,8,2,040000147878,Bread,2,2.99
12710,2024-08-20 11:29:23,8,3,040001330902,Milk,1,3.49
12711,2024-08-20 11:42:23,4,1,040000147878,Bread,1,2.99
12711,2024-08-20 11:42:23,4,2,040001035146,Jelly,1,3.49
12711,2024-08-20 11:42:23,4,3,040001330902,Milk,1,3.49
12711,2024-08-20 11:42:23,4,4,040001552719,Paper Towels,1,6.49
12711,2024-08-20 11:42:23,4,5,040001848475,Peanut Butter,3,4.99
12711,2024-08-20 11:42:23,4,6,040002144231,Tomatoes,1,2.99
12712,2024-08-20 12:01:03,1,1,040000073939,Bananas,1,0.59
12712,2024-08-20 12:01:03,1,2,040000591512,Eggs,2,4.29
12712,2024-08-20 12:01:03,1,3,040001035146,Jelly,2,3.49
12712,2024-08-20 12:01:03,1,4,040001404841,Onions,1,1.19
12712,2024-08-20 12:01:03,1,5,040001552719,Paper Towels,1,6.49
12712,2024-08-20 12:01:03,1,6,040001848475,Peanut Butter,2,4.99
12713,2024-08-20 12:10:17,3,1,040000369695,Chicken Breast,1,7.99
12713,2024-08-20 12:10:17,3,2,040001404841,Onions,1,1.19
12713,2024-08-20 12:10:17,3,3,040001996353,Salsa,1,4.49
12713,2024-08-20 12:10:17,3,4,040002070292,Soda,1,1.99
12713,2024-08-20 12:10:17,3,5,040002218170,Tortilla Chips,2,3.99
12714,2024-08-20 12:30:12,10,1,040000295756,Carrots,1,1.49
12714,2024-08-20 12:30:12,10,2,040000591512,Eggs,2,4.29
12714,2024-08-20 12:30:12,10,3,040001035146,Jelly,1,3.49
12714,2024-08-20 12:30:12,10,4,040001183024,Lettuce,1,1.99
12714,2024-08-20 12:30:12,10,5,040001848475,Peanut Butter,2,4.99
12715,2024-08-20 12:41:20,4,1,040000073939,Bananas,2,0.59
12715,2024-08-20 12:41:20,4,2,040000665451,Frozen Pizza,3,5.99
12715,2024-08-20 12:41:20,4,3,040001330902,Milk,1,3.49
12715,2024-08-20 12:41:20,4,4,040002218170,Tortilla Chips,1,3.99
12716,2024-08-20 13:29:33,1,1,040000147878,Bread,1,2.99
12716,2024-08-20 13:29:33,1,2,040000591512,Eggs,3,4.29
12716,2024-08-20 13:29:33,1,3,040001700597,Pasta,1,1.79
12716,2024-08-20 13:29:33,1,4,040001774536,Pasta Sauce,1,3.29
12717,2024-08-20 13:55:48,6,1,040000073939,Bananas,1,0.59
12717,2024-08-20 13:55:48,6,2,040000147878,Bread,2,2.99
12717,2024-08-20 13:55:48,6,3,040001183024,Lettuce,1,1.99
12717,2024-08-20 13:55:48,6,4,040001256963,Maple Syrup,3,6.99
12717,2024-08-20 13:55:48,6,5,040001478780,Pancake Mix,1,3.19
12718,2024-08-20 13:57:22,1,1,040000073939,Bananas,1,0.59
12718,2024-08-20 13:57:22,1,2,040000295756,Carrots,1,1.49
12718,2024-08-20 13:57:22,1,3,040000591512,Eggs,3,4.29
12718,2024-08-20 13:57:22,1,4,040000961207,Ice Cream,1,4.99
12718,2024-08-20 13:57:22,1,5,040001330902,Milk,1,3.49
12718,2024-08-20 13:57:22,1,6,040001996353,Salsa,1,4.49
12718,2024-08-20 13:57:22,1,7,040002218170,Tortilla Chips,2,3.99
12719,2024-08-20 14:36:46,2,1,040000000000,Apples,2,2.49
12719,2024-08-20 14:36:46,2,2,040000517573,Dish Soap,1,3.99
12719,2024-08-20 14:36:46,2,3,040000739390,Ground Beef,1,6.49
12719,2024-08-20 14:36:46,2,4,040001109085,Ketchup,1,2.99
12719,2024-08-20 14:36:46,2,5,040001330902,Milk,1,3.49
12720,2024-08-20 14:39:48,1,1,040001330902,Milk,1,3.49
12720,2024-08-20 14:39:48,1,2,040001996353,Salsa,1,4.49
12720,2024-08-20 14:39:48,1,3,040002218170,Tortilla Chips,3,3.99
12721,2024-08-20 14:52:55,6,1,040000073939,Bananas,1,0.59
12721,2024-08-20 14:52:55,6,2,040000887268,Guacamole,1,5.99
12721,2024-08-20 14:52:55,6,3,040001330902,Milk,1,3.49
12721,2024-08-20 14:52:55,6,4,040001996353,Salsa,1,4.49
12721,2024-08-20 14:52:55,6,5,040002070292,Soda,1,1.99
12721,2024-08-20 14:52:55,6,6,040002218170,Tortilla Chips,1,3.99
12722,2024-08-20 15:14:07,7,1,040000000000,Apples,1,2.49
12722,2024-08-20 15:14:07,7,2,040000073939,Bananas,1,0.59
12722,2024-08-20 15:14:07,7,3,040000147878,Bread,1,2.99
12722,2024-08-20 15:14:07,7,4,040000591512,Eggs,1,4.29
12722,2024-08-20 15:14:07,7,5,040000813329,Ground Coffee,2,8.99
12722,2024-08-20 15:14:07,7,6,040002144231,Tomatoes,1,2.99
12723,2024-08-20 15:14:09,3,1,040000073939,Bananas,1,0.59
12723,2024-08-20 15:14:09,3,2,040000147878,Bread,2,2.99
12723,2024-08-20 15:14:09,3,3,040001330902,Milk,1,3.49
